,r,r,r,t3,t3,t3,t2,t2,t2,states,chemical_mods,bead_length,max_binders,name,lp,num_beads
,x,y,z,x,y,z,x,y,z,HP1,H3K9me3,,,,,
0,-101.13123794702135,185.6583939865447,-83.95731538597612,-0.6420220753377179,-0.1644695412032335,-0.7488373820766744,-0.49203315189825025,-0.6606584486148218,0.5669513133479267,0,0,16.5,-1,Chr-1,53.0,1000
1,-111.647213300433,177.9118001791696,-95.16847385945933,-0.5566060287901856,-0.7059584586282632,-0.43796390651014777,0.33362926168578677,-0.6727397444998438,0.6603883341771607,0,0,16.5,-1,,,
2,-120.68557007206304,165.85704565978114,-99.58280002239675,-0.25781155299211306,-0.9388075760675402,-0.2284152758945387,-0.5625400233582781,-0.04635721406413051,0.8254694002955427,0,0,16.5,-1,,,
3,-119.99776515379283,152.4607560115721,-100.34639762848941,0.38679950456931134,-0.6406323822206794,0.6633070888473853,0.5098582532414658,-0.4507843843750457,-0.7326922958549323,0,0,16.5,-1,,,
4,-109.73604768517562,148.4747566562356,-88.4247863420031,0.6552609975379021,0.28868566686780245,0.6980641882024328,0.6783669603379394,-0.6314374433968273,-0.37563948434415095,0,0,16.5,-1,,,
5,-99.41052160029481,145.36998086992082,-75.67362308695796,0.1859931446407245,-0.7368097023879662,0.650013855708938,-0.9498311669336426,-0.30413361474401784,-0.07296231016219977,0,0,16.5,-1,,,
6,-100.280044756155,132.5678281778473,-64.37443379319504,0.5663072043985579,-0.7981088069788396,0.20571456552489537,-0.34831363201622695,-0.005542566641835167,0.9373616664376049,0,0,16.5,-1,,,
7,-98.61764523121816,121.73727669984117,-55.129870617882716,-0.5279490442855956,-0.25212803619769913,0.810987829749013,-0.37684316739678786,0.9253086114981239,0.04234620022816246,0,0,16.5,-1,,,
8,-99.04029910339925,116.71245516052909,-44.52071204144911,0.26128723635882695,-0.4050472050193028,0.8761653621446175,-0.5263137364574475,0.7011126866874323,0.48107676246325104,0,0,16.5,-1,,,
9,-94.06700812259328,109.33486088567435,-31.201617879449472,0.396973578759752,-0.5053763802277625,0.7661636196495837,0.29137264037702526,-0.7221848236184292,-0.6273364846515238,0,0,16.5,-1,,,
10,-79.78911729691492,102.79948148208938,-29.068379222883337,0.7632971512807327,-0.6153757186335314,0.19669820477821748,-0.4793156558665835,-0.7435590129688203,-0.4662365239596929,0,0,16.5,-1,,,
11,-78.56962121820698,87.92029443912499,-28.5388346055731,0.167535461858586,-0.8370832538888101,-0.5207912202396947,-0.977892475417281,-0.0740512494965441,-0.19555745695385707,0,0,16.5,-1,,,
12,-78.80634543198587,82.51924742695347,-42.22954028808348,0.46098708679459066,-0.30168770142138557,-0.8345510389543089,-0.20189726114271758,-0.9514306901839257,0.23241587234783892,0,0,16.5,-1,,,
13,-63.26431710853277,77.01998819690847,-42.90296698324037,0.6421197968168031,-0.32957940257531065,0.6921413034446442,-0.47596918627743573,0.536361526406767,0.6969717689440422,0,0,16.5,-1,,,
14,-64.6195579581265,71.33775539141018,-28.616367581696977,-0.5576933333641537,-0.8134879640751931,0.16497114361601617,-0.18332120362191354,0.3145542405926108,0.931369403635213,0,0,16.5,-1,,,
15,-72.29089815183285,61.75063033093901,-35.62770839169089,-0.916911615179241,-0.3762234602723093,0.13315028310192586,0.05655813762137823,-0.4527642872867391,-0.8898346347645373,0,0,16.5,-1,,,
16,-85.24917073277047,68.65839873362289,-31.808563087983174,-0.9608014405970927,0.20498168210946727,0.18666307011865713,-0.20139510846579586,-0.05333962102184206,-0.9780566932010101,0,0,16.5,-1,,,
17,-96.90007380519205,66.28420831588637,-24.285616771169806,-0.7687460246532597,-0.17288748028405784,0.6157430216744917,-0.0503867666469424,0.9761487935976112,0.21117458773439993,0,0,16.5,-1,,,
18,-104.1805734192735,60.37216940693121,-8.377643944684461,0.4464125863796885,-0.8230840659030029,0.3510675478855626,-0.8057146499532934,-0.19905177555098882,0.5578550828850021,0,0,16.5,-1,,,
19,-88.7294402590655,54.28869474303222,-12.84995468242311,0.9971790615872471,-0.03199957157287636,-0.0678965871831724,0.06527314520578584,-0.07691414591549751,0.9948988042374131,0,0,16.5,-1,,,
20,-81.82636062164832,57.52509950864496,0.6087723217265824,0.2511294656711311,0.08873548530723818,0.963877588243974,0.7579516614300713,0.6013182187737033,-0.2528352797894523,0,0,16.5,-1,,,
21,-82.16451012716915,60.8808762463615,13.825235410890823,-0.3948175195061424,-0.12256254871640626,0.910547938300425,0.8630409347322734,0.29040794860677355,0.4133080792368378,0,0,16.5,-1,,,
22,-91.20205581313252,60.6326561857053,26.68720660451077,-0.5444649735497336,-0.2505008384376188,0.8005043550909249,0.4763977906934968,-0.8778454771061521,0.04932000959674529,0,0,16.5,-1,,,
23,-107.15992786091633,56.292589249498995,39.801831145175726,-0.7239950443577342,0.6596782221571306,0.20163288163651952,-0.6282446782450716,-0.7512900911800586,0.2021678093846851,0,0,16.5,-1,,,
24,-119.7696595598593,64.95073387707015,39.3187181272351,0.08182980995611627,0.7466582592641112,-0.6601555317311465,-0.9950085239986346,0.09916153212459378,-0.011181579350032333,0,0,16.5,-1,,,
25,-108.2928560446235,71.26141942602543,29.503221035187337,0.9027627315739003,-0.10896275216172861,-0.4161088428795611,-0.13869443189961606,0.8419758787340618,-0.5213832315965303,0,0,16.5,-1,,,
26,-94.97428196665074,65.28071709172752,30.900783654993226,0.5279194991962789,-0.6745592714648827,0.5160143327942676,0.3782468928268374,-0.3572519290632906,-0.8539908355757687,0,0,16.5,-1,,,
27,-92.30977525262901,56.07351996635263,42.87448653905867,-0.3417781064497771,-0.5448451348119143,0.7657228643728708,0.8129660796326199,-0.5801649648724064,-0.04994764159960215,0,0,16.5,-1,,,
28,-104.0094489041086,50.774739158299894,52.62975085242265,-0.8872095161922714,-0.40991265931265464,0.2117330538982961,-0.07867328222898326,0.5866205760741396,0.8060315219578942,0,0,16.5,-1,,,
29,-114.22034565501782,44.04965641666094,51.52137151275201,0.15188685991238007,-0.903901147609682,-0.3998663490916072,-0.8041333251063038,0.1222298731136664,-0.5817468982058202,0,0,16.5,-1,,,
30,-103.01595906728927,33.15812691492964,45.9882965921115,0.7832571232253,-0.47100236920087435,-0.40578941228669674,-0.45022702237539264,0.02037616036025338,-0.8926816008028589,0,0,16.5,-1,,,
31,-98.61658213351751,31.017863517364887,29.345519014334673,0.039607736007064465,-0.38117712912131974,-0.9236531943772077,-0.6264809700040447,0.7106556142081564,-0.3201408943218837,0,0,16.5,-1,,,
32,-103.63332299884989,20.105998579235926,20.235848434326208,-0.1980866577092282,-0.6515400220222838,-0.7322958935708849,-0.4610994614142209,0.7212130892210279,-0.5169516095533251,0,0,16.5,-1,,,
33,-103.11773870886483,20.443887609853768,7.7349717263654485,-0.28300225098973497,0.31303524083978446,-0.9065972997572395,-0.9370195918679676,0.1115049153217255,0.3309999068197419,0,0,16.5,-1,,,
34,-107.60266312919518,24.621631454189114,-8.63459466758911,-0.1994874693890966,0.4572615936223677,-0.8666698244168092,-0.9715280013141459,0.023075714221671866,0.23579833348795715,0,0,16.5,-1,,,
35,-111.97858909208273,36.76779989609054,-21.16179430063553,-0.5477230852150052,0.24249958939221358,-0.8007455095516697,-0.7088321876125271,-0.6429416783285531,0.29014294420595743,0,0,16.5,-1,,,
36,-116.29420975872861,34.15263265105257,-33.56241386019315,0.4884790639472663,0.16615788057717945,-0.8566094575752115,-0.4818702126890296,0.8697991199413546,-0.10606879405493672,0,0,16.5,-1,,,
37,-102.63303352798592,36.26758204720459,-40.52010358720922,0.8809082023145094,0.4559501919392263,-0.12692581126625527,-0.4731762666392493,0.8542459573931429,-0.21533245219152425,0,0,16.5,-1,,,
38,-86.3093478589813,36.57107779679805,-36.01342801981255,0.7212806380362844,0.44608651607754674,0.5298689096066727,-0.04617857989512175,0.7942639766413498,-0.6058153796073052,0,0,16.5,-1,,,
39,-82.30812070552747,49.81289210174403,-31.549676515575655,0.11400352430216873,0.9832731358864731,0.14204624842165736,-0.8425469533386739,0.17145092586493152,-0.5106067091605545,0,0,16.5,-1,,,
40,-76.54501735164398,64.48406905473726,-29.07094781465024,0.0971526055804865,0.49129100283101435,0.8655602357815537,-0.24618785596973525,0.8545109374375193,-0.45738670441178786,0,0,16.5,-1,,,
41,-66.93568249743808,62.8440842118167,-13.43954738369694,0.49789692353363035,-0.3872010654647598,0.775998703889834,-0.2740166638308785,0.7787163901549501,0.564371908981159,0,0,16.5,-1,,,
42,-57.172154462830235,57.65822100536112,-0.1536177020131948,0.7096129257869708,0.6479940556236267,0.2766824884818288,0.6226033989595977,-0.392827892486529,-0.6767948392892381,0,0,16.5,-1,,,
43,-53.13996694923442,73.7484992696921,-2.802092188180273,-0.5939949477098967,0.41910934532066213,0.6866712159104977,-0.3215397686842765,0.6587377455653943,-0.6802034693544914,0,0,16.5,-1,,,
44,-54.378937417753136,75.16706214699394,9.293971928490475,0.20257221297012512,-0.6430468614881342,0.7385494109825333,-0.2198966702268907,0.705055107989619,0.6741978560636888,0,0,16.5,-1,,,
45,-53.121407036054,61.31756666653064,18.326652341562326,-0.7260487255189,0.08868320876028188,-0.6819006794661227,0.22347115324640898,-0.9073926383214271,-0.35594837208056207,0,0,16.5,-1,,,
46,-58.534717056238385,65.7871279186214,1.491347628726853,0.1801273811043156,-0.26839507938127344,-0.946318238194964,0.9273996251455199,0.3669909392451476,0.07244022219674692,0,0,16.5,-1,,,
47,-48.98111581508044,61.17254732981019,-7.399425613339786,0.41924537374379034,-0.19272849490885366,-0.8871803896866727,-0.06928414932254616,0.9675658704023168,-0.24293207504415548,0,0,16.5,-1,,,
